dolap_run_2,2,3420,3420,0.0
dolap_run_4,2,7020,7020,0.0
dolap_run_8,2,13716,13716,545.9670319717117
dolap_run_16,2,28152,28152,160.99689437998487
dolap_run_32,2,56340,56340,0.0
dolap_run_64,2,60624,60624,5463.229813947058
dolap_run_1,3,2430,2430,0.0
dolap_run_2,3,5130,5130,0.0
dolap_run_4,3,10530,10530,0.0
dolap_run_8,3,21060,21060,0.0
dolap_run_16,3,42390,42390,0.0
dolap_run_32,3,83214,83214,2310.0389607104034
dolap_run_64,3,82242,82242,4347.75459289045
dolap_run_1,4,3240,3240,0.0
dolap_run_2,4,6696,6696,197.1801207018598
dolap_run_4,4,13680,13680,0.0
dolap_run_8,4,27720,27720,0.0
dolap_run_16,4,55728,55728,160.99689437998487
dolap_run_32,4,111024,111024,1312.8899420743537
dolap_run_64,4,120096,120096,5245.38654438355
dolap_run_1,5,4050,4050,0.0
dolap_run_2,5,8550,8550,0.0
dolap_run_4,5,17010,17010,376.497011940334
dolap_run_8,5,34110,34110,492.9503017546495
dolap_run_16,5,69030,69030,682.4587899646395
dolap_run_32,5,126540,126540,7711.955005055463
dolap_run_64,5,125460,125460,10184.326192733617
dolap_run_1,6,4860,4860,0.0
dolap_run_2,6,10260,10260,0.0
dolap_run_4,6,21060,21060,0.0
dolap_run_8,6,42120,42120,0.0
dolap_run_16,6,84240,84240,0.0
dolap_run_32,6,145584,145584,10790.54586200346
dolap_run_64,6,149472,149472,8272.757702241737
deren_run_1,1,3884,4276.8,9.20326029187483
deren_run_2,1,7780,8181.6,18.782971010998235
deren_run_4,1,15600,15990,0.0
deren_run_8,1,31200,31590,0.0
deren_run_16,1,62400,62886.6,216.0041666264797
deren_run_32,1,125120,125966.4,419.83663489505057
deren_run_64,1,248960,155133.2,14459.606692438076
deren_run_16,1,61920,61146,0.0
deren_run_32,1,124096,122220,867.5943752699184
deren_run_64,1,247936,151878.4,26898.18552058856
deren_run_16,2,125184,123354,281.7445651649735
deren_run_32,2,250240,242811,3408.658973848807
deren_run_64,2,500480,273621.8,39499.128866343366
deren_run_16,3,188640,185260.2,527.2648290944504
deren_run_32,3,377280,358101.6,14162.72983220396
deren_run_64,3,755328,366919,51016.45502188485
deren_run_16,4,251904,246644,885.2976900455575
deren_run_32,4,503808,417735.2,37226.1745711267
deren_run_64,4,1011200,428654,42150.775556328736
deren_run_16,5,317920,311320.8,428.8667625265451
deren_run_32,5,636800,479031.6,47099.386288995316
deren_run_64,5,1275520,495387.6,33798.12126139558
deren_run_16,6,384384,375416,1826.8223777915575
deren_run_32,6,768000,533440,46587.208544835565
deren_run_64,6,1528320,549876.8,26943.15963653855
poseidon_run_16,1,76000,75050,0.0
poseidon_run_32,1,152000,127870,11475.94495019909
poseidon_run_64,1,304000,126350,9866.97458697447
