alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints,br_datapoints
deren30,0.25,pmdalinux,0.23869102564102565,0.2305320512820513,0.2561282051282051,0.010452119550123415,5.133000000000015,5.132999999999996,5.133000000000027,0.010452119550123415,0,0,0,0.0,-1,-1,-1,-1,-1,28
deren30,0.25,pmdaperfevent,0.5741194444444443,0.5642435897435897,0.5903942307692307,0.012977529809291755,6.804999999999996,6.804999999999977,6.805000000000012,0.012977529809291755,0,0,0,0.0,-1,-1,-1,-1,-1,96
deren30,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151.3172543162393,150.21537948717943,152.36044871794874,0.9827663871560273,-1,-1
deren30,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2332, -1
deren30,0.125,pmie,0.0,0.0,0.0,0.0,5.112999999999994,5.112999999999938,5.113000000000039,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren30,0.125,pmcd,0.1966875641025641,0.18829487179487178,0.20543589743589744,0.007912386956980932,5.48000000000001,5.479999999999994,5.480000000000016,0.007912386956980932,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren30,0.125,pmdaproc,5.1098299358974355,5.085782051282051,5.1262371794871795,0.01628301241926487,53.82400000000021,53.82399999999985,53.82400000000038,0.01628301241926487,0,0,0,0.0,-1,-1,-1,-1,-1,2208
deren30,0.125,pmdalinux,0.4275315170940171,0.41097435897435897,0.4356586538461538,0.009815017753128569,5.132999999999979,5.13299999999992,5.133000000000024,0.009815017753128569,0,0,0,0.0,-1,-1,-1,-1,-1,28
deren30,0.125,pmdaperfevent,1.0437133974358974,1.014698717948718,1.0579935897435897,0.01753506927218548,6.804999999999981,6.804999999999944,6.805000000000013,0.01753506927218548,0,0,0,0.0,-1,-1,-1,-1,-1,96
deren30,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,297.55067029914534,294.7619551282052,299.1381314102564,1.6491262405041167,-1,-1
deren30,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2332, -1
deren30,0.0625,pmie,0.0,0.0,0.0,0.0,5.11300000000003,5.112999999999967,5.1130000000001035,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren30,0.0625,pmcd,0.4062721778869115,0.37214563106796117,0.4202238966630787,0.01992385502068328,5.479999999999915,5.479999999999782,5.480000000000016,0.01992385502068328,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren30,0.0625,pmdaproc,10.20622921206691,10.078275080906145,10.288999999999998,0.07841056798112266,53.824000000000034,53.823999999998904,53.82400000000041,0.07841056798112266,0,0,0,0.0,-1,-1,-1,-1,-1,2208
deren30,0.0625,pmdalinux,0.8862558398005104,0.866200647249191,0.9028266953713674,0.013334913235135906,5.1329999999999245,5.132999999999867,5.133000000000023,0.013334913235135906,0,0,0,0.0,-1,-1,-1,-1,-1,28
deren30,0.0625,pmdaperfevent,2.184981244031246,2.156533980582524,2.223970920840064,0.027845980746501454,6.805000000000055,6.804999999999939,6.80500000000015,0.027845980746501454,0,0,0,0.0,-1,-1,-1,-1,-1,96
deren30,0.0625,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,606.7613939211033,602.552870550162,609.096576964478,2.6366862051986204,-1,-1
deren30,0.0625,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2332, -1
deren30,0.03125,pmie,0.0,0.0,0.0,0.0,5.113000000000037,5.112999999999957,5.113000000000109,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren30,0.03125,pmcd,0.4689104349018843,0.4466068749999998,0.5142612612612614,0.026884151836666936,5.4799999999999045,5.479999999999774,5.480000000000016,0.026884151836666936,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren30,0.03125,pmdaproc,11.214740249116417,11.005185625000001,11.296167334669343,0.12048739712460695,53.8239999999999,53.8239999999987,53.82400000000042,0.12048739712460695,0,0,0,0.0,-1,-1,-1,-1,-1,2208
deren30,0.03125,pmdalinux,0.9509896130761762,0.9217600000000001,0.9641112781954889,0.017688117385686316,5.13299999999992,5.132999999999865,5.133000000000025,0.017688117385686316,0,0,0,0.0,-1,-1,-1,-1,-1,28
deren30,0.03125,pmdaperfevent,2.2542994104644145,2.1904564564564564,2.292433082706767,0.04530815235990757,6.8050000000000646,6.804999999999964,6.805000000000155,0.04530815235990757,0,0,0,0.0,-1,-1,-1,-1,-1,96
deren30,0.03125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,665.8472673196324,654.2441537500007,669.9128780120488,6.761956287841065,-1,-1
deren30,0.03125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2332, -1
deren40,1,pmie,0.0,0.0,0.0,0.0,5.113,5.113,5.113,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren40,1,pmcd,0.05409228070175438,0.05176315789473684,0.06208421052631578,0.004480074143079036,5.480000000000003,5.479999999999998,5.4800000000000075,0.004480074143079036,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren40,1,pmdaproc,0.7379264912280702,0.7181403508771931,0.7880526315789473,0.028804710241593874,53.824000000000005,53.82399999999994,53.82400000000004,0.028804710241593874,0,0,0,0.0,-1,-1,-1,-1,-1,2277
deren40,1,pmdalinux,0.05250157894736842,0.05228947368421053,0.05263157894736842,0.00014188091452276496,5.132999999999998,5.132999999999993,5.133000000000003,0.00014188091452276496,0,0,0,0.0,-1,-1,-1,-1,-1,36
deren40,1,pmdaperfevent,0.14336526315789472,0.13010526315789472,0.15568421052631579,0.00945037600565181,6.8050000000000015,6.804999999999992,6.805000000000005,0.00945037600565181,0,0,0,0.0,-1,-1,-1,-1,-1,144
deren40,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.819172807017544,42.253894736842106,43.46198245614035,0.5202579654957132,-1,-1
deren40,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2457, -1
deren40,0.5,pmie,0.0,0.0,0.0,0.0,5.113000000000012,5.113,5.113000000000028,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren40,0.5,pmcd,0.07541395318619913,0.06255958549222797,0.10258974358974357,0.016291791910385316,5.4800000000000075,5.479999999999998,5.480000000000013,0.016291791910385316,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren40,0.5,pmdaproc,1.4423790561717826,1.4284922279792749,1.454961038961039,0.010239193789449227,53.82399999999996,53.82399999999986,53.82400000000003,0.010239193789449227,0,0,0,0.0,-1,-1,-1,-1,-1,2277
deren40,0.5,pmdalinux,0.12682078753802423,0.10243589743589744,0.13792241379310344,0.014115908850155533,5.1330000000000044,5.132999999999996,5.133000000000015,0.014115908850155533,0,0,0,0.0,-1,-1,-1,-1,-1,36
deren40,0.5,pmdaperfevent,0.20885770703910947,0.2051538461538462,0.21738860103626945,0.004902022641160141,6.804999999999994,6.804999999999982,6.805000000000004,0.004902022641160141,0,0,0,0.0,-1,-1,-1,-1,-1,144
deren40,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81.530758788101,80.76763636363638,82.32674611398963,0.7094893931283486,-1,-1
