alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints
luna20,1,pmie,0.0,0.0,0.0,0.0,4.211000000000005,4.210999999999999,4.211000000000008,0.0,0.004112304687500005,0.004112304687499999,0.004112304687500008,3.649109481245373e-18,-1,-1,-1,-1,-1
luna20,1,pmcd,0.2444661403508772,0.15743157894736842,0.42089473684210527,0.10683915796499488,4.440999999999997,4.44099999999999,4.441000000000002,0.10683915796499488,0.004336914062499997,0.00433691406249999,0.004336914062500002,5.0723978896374275e-18,-1,-1,-1,-1,-1
luna20,1,pmdaproc,1.7934122807017538,1.7452105263157887,1.891315789473684,0.06120991285588645,19.227000000000004,19.226999999999983,19.227000000000032,0.06120991285588645,0.018776367187500004,0.018776367187499983,0.01877636718750003,2.0080876029348857e-17,-1,-1,-1,-1,-1
luna20,1,pmdalinux,0.2262143859649123,0.21011578947368423,0.2631052631578948,0.0236014143563123,4.382999999999999,4.382999999999995,4.383000000000004,0.0236014143563123,0.004280273437499999,0.004280273437499995,0.0042802734375000035,3.3255151258919393e-18,-1,-1,-1,-1,-1
luna20,1,pmdaperfevent,0.12924789473684212,0.11577894736842106,0.15778947368421053,0.01703594927989151,5.858999999999998,5.858999999999993,5.8590000000000035,0.01703594927989151,0.005721679687499998,0.005721679687499993,0.0057216796875000035,3.7104433477457425e-18,-1,-1,-1,-1,-1
luna20,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,721.4883,115.89800000000002,1675.6435000000001,706.2151354598506,-1
luna20,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1636
luna20,0.5,pmie,0.0,0.0,0.0,0.0,4.211000000000007,4.211000000000002,4.21100000000001,0.0,0.004112304687500007,0.004112304687500002,0.00411230468750001,3.279957972097444e-18,-1,-1,-1,-1,-1
luna20,0.5,pmcd,0.09391000000000001,0.07688461538461538,0.10253846153846154,0.012070640834322606,4.444954333333336,4.444899999999995,4.444980000000018,0.012070640834322606,0.004340775716145836,0.004340722656249995,0.0043408007812500175,3.1677709969415064e-08,-1,-1,-1,-1,-1
luna20,0.5,pmdaproc,3.441832393162394,3.4184166666666678,3.482025641025641,0.027137428634813856,19.22699999999999,19.226999999999954,19.227000000000018,0.027137428634813856,0.01877636718749999,0.018776367187499955,0.018776367187500018,2.6918973635257668e-17,-1,-1,-1,-1,-1
luna20,0.5,pmdalinux,0.3764037606837607,0.359025641025641,0.3845641025641026,0.010373688063897313,4.383000000000002,4.382999999999994,4.3830000000000116,0.010373688063897313,0.004280273437500002,0.004280273437499994,0.004280273437500011,6.673614460242278e-18,-1,-1,-1,-1,-1
luna20,0.5,pmdaperfevent,0.22383897435897437,0.2052051282051282,0.255948717948718,0.021035836989999303,5.8590000000000035,5.858999999999993,5.859000000000012,0.021035836989999303,0.0057216796875000035,0.005721679687499993,0.005721679687500012,6.7854080741697e-18,-1,-1,-1,-1,-1
luna20,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,479.3165,462.1790000000001,490.82349999999997,10.494206854260076,-1
luna20,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1636
luna20,0.25,pmie,0.0,0.0,0.0,0.0,4.21100000000001,4.211000000000007,4.211000000000012,0.0,0.00411230468750001,0.004112304687500007,0.004112304687500012,1.6684036150605695e-18,-1,-1,-1,-1,-1
luna20,0.25,pmcd,0.28675350427350427,0.25593846153846156,0.35629487179487174,0.03987021218082488,4.445000000000002,4.444999999999986,4.44500000000002,0.03987021218082488,0.004340820312500002,0.004340820312499986,0.004340820312500019,1.2771146861785516e-17,-1,-1,-1,-1,-1
luna20,0.25,pmdaproc,7.0178193589743625,6.888830769230772,7.30075641025641,0.16735630632898046,19.226999999999954,19.22699999999991,19.227000000000018,0.16735630632898046,0.018776367187499955,0.018776367187499914,0.018776367187500018,4.2731982501659665e-17,-1,-1,-1,-1,-1
luna20,0.25,pmdalinux,0.7345518376068377,0.7277051282051282,0.7409829059829061,0.0054868122988347414,4.383000000000012,4.382999999999998,4.383000000000024,0.0054868122988347414,0.004280273437500012,0.004280273437499998,0.004280273437500023,1.0753186890484457e-17,-1,-1,-1,-1,-1
luna20,0.25,pmdaperfevent,0.3174207264957265,0.2778461538461538,0.3327564102564103,0.02286667258079077,5.858999999999987,5.858999999999964,5.859000000000012,0.02286667258079077,0.005721679687499987,0.005721679687499964,0.005721679687500012,1.8405653152012203e-17,-1,-1,-1,-1,-1
luna20,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,844.8743,801.9634999999998,860.2725,24.40069610841056,-1
