alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints
deren10,0.125,pmdalinux,0.1373013027418672,0.10144936708860759,0.152697933227345,0.022904317193006462,5.132999999999979,5.132999999999919,5.133000000000024,0.022904317193006462,0.005012695312499979,0.005012695312499921,0.005012695312500023,4.300924931073755e-17,-1,-1,-1,-1,-1
deren10,0.125,pmdaperfevent,0.02318091524713559,0.010180661577608144,0.05064556962025317,0.016404479893062394,6.940999999999949,6.940999999999885,6.9410000000000105,0.016404479893062394,0.00677832031249995,0.006778320312499888,0.00677832031250001,5.585230423570861e-17,-1,-1,-1,-1,-1
deren10,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,416.6577514671304,411.2675699745544,424.8764349206347,5.168095668715996,-1
deren10,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1247
deren10,0.0625,pmie,0.0,0.0,0.0,0.0,5.1130000000000315,5.112999999999965,5.113000000000106,0.0,0.004993164062500031,0.004993164062499966,0.004993164062500104,5.537070490665514e-17,-1,-1,-1,-1,-1
deren10,0.0625,pmcd,0.34403643738373374,0.3053142857142857,0.35730712008501586,0.021903055220148758,5.305000000000027,5.304999999999949,5.3050000000001125,0.021903055220148758,0.005180664062500027,0.00518066406249995,0.00518066406250011,6.249941705117951e-17,-1,-1,-1,-1,-1
deren10,0.0625,pmdaproc,6.322307691183674,6.310330499468651,6.330731333758771,0.008181425801085085,47.09799999999998,47.09799999999935,47.09800000000078,0.008181425801085085,0.04599414062499998,0.04599414062499937,0.04599414062500076,5.285506296307767e-16,-1,-1,-1,-1,-1
deren10,0.0625,pmdalinux,0.2784141222901667,0.25371111111111116,0.2948825781748565,0.01670833716632782,5.132999999999924,5.132999999999866,5.133000000000024,0.01670833716632782,0.005012695312499925,0.005012695312499869,0.005012695312500023,6.246510168362386e-17,-1,-1,-1,-1,-1
deren10,0.0625,pmdaperfevent,0.013045632961540744,0.0,0.025362480127186008,0.009293405514813682,6.940999999999953,6.940999999999872,6.941000000000071,0.009293405514813682,0.006778320312499954,0.006778320312499875,0.006778320312500069,8.076577044337458e-17,-1,-1,-1,-1,-1
deren10,0.0625,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,807.0346284191911,805.1340031796511,809.4522873104551,1.924026772579981,-1
deren10,0.0625,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1247
deren10,0.03125,pmie,0.0,0.0,0.0,0.0,5.112999999999975,5.112999999999823,5.113000000000109,0.0,0.004993164062499975,0.004993164062499827,0.004993164062500106,1.0391232541036751e-16,-1,-1,-1,-1,-1
deren10,0.03125,pmcd,0.6433341632774251,0.6260061022120519,0.6916041275797374,0.027429772185661214,5.305000000000091,5.30499999999997,5.3050000000001845,0.027429772185661214,0.005180664062500089,0.005180664062499971,0.00518066406250018,8.794338023890913e-17,-1,-1,-1,-1,-1
deren10,0.03125,pmdaproc,10.9949814772942,10.904302822273086,11.089487804878047,0.08056189817040982,47.09799999999955,47.09799999999886,47.098000000000596,0.08056189817040982,0.04599414062499956,0.04599414062499889,0.04599414062500058,6.927331011422124e-16,-1,-1,-1,-1,-1
deren10,0.03125,pmdalinux,0.4917422428255324,0.4804938330170778,0.5081651031894935,0.011120102005343961,5.132999999999885,5.132999999999844,5.132999999999972,0.011120102005343961,0.005012695312499888,0.005012695312499847,0.005012695312499972,5.0424983058220925e-17,-1,-1,-1,-1,-1
deren10,0.03125,pmdaperfevent,0.013964099041914466,0.0,0.027113935969868174,0.00992110817004371,6.94100000000005,6.940999999999864,6.941000000000235,0.00992110817004371,0.006778320312500048,0.006778320312499867,0.00677832031250023,1.5035660063666722e-16,-1,-1,-1,-1,-1
deren10,0.03125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1423.9339607725283,1409.4821010678868,1441.163020637899,12.284628736161094,-1
deren10,0.03125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1247
deren20,1,pmie,0.0,0.0,0.0,0.0,5.113,5.113,5.113,0.0,0.0049931640625,0.0049931640625,0.0049931640625,0.0,-1,-1,-1,-1,-1
deren20,1,pmcd,0.04436192982456141,0.035070175438596494,0.05260526315789474,0.007921056458975975,5.305000000000004,5.305000000000002,5.305000000000005,0.007921056458975975,0.005180664062500004,0.005180664062500002,0.005180664062500005,1.2266347333466993e-18,-1,-1,-1,-1,-1
deren20,1,pmdaproc,0.5077654385964913,0.49965789473684213,0.526,0.010848098780568432,47.09799999999997,47.09799999999996,47.097999999999985,0.010848098780568432,0.04599414062499997,0.045994140624999964,0.045994140624999985,7.601177430610146e-18,-1,-1,-1,-1,-1
deren20,1,pmdalinux,0.010338245614035088,0.0,0.020989473684210527,0.009837156588078743,5.132999999999998,5.132999999999993,5.133000000000003,0.009837156588078743,0.005012695312499998,0.005012695312499993,0.005012695312500003,3.750775438578153e-18,-1,-1,-1,-1,-1
deren20,1,pmdaperfevent,0.16408807017543858,0.15789473684210525,0.17550877192982453,0.008568665168871913,6.940999999999996,6.940999999999991,6.941000000000001,0.008568665168871913,0.006778320312499996,0.006778320312499991,0.006778320312500001,4.790161764288452e-18,-1,-1,-1,-1,-1
deren20,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.51460807017545,55.00142105263159,56.0017157894737,0.4206085771293966,-1
deren20,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1338
deren20,0.5,pmie,0.0,0.0,0.0,0.0,5.113000000000012,5.113,5.113000000000028,0.0,0.004993164062500012,0.0049931640625,0.004993164062500027,1.2040405611864206e-17,-1,-1,-1,-1,-1
