luna10,1,pmie,0.0,0.0,0.0,0.0,4.214999999999999,4.214999999999992,4.2150000000000025,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
luna10,1,pmcd,0.036900701754385964,0.0,0.052719298245614034,0.02357198249786503,4.651999999999994,4.65199999999999,4.652,0.02357198249786503,0,0,0,0.0,-1,-1,-1,-1,-1,-1
luna10,1,pmdaproc,1.4603424561403509,1.417421052631579,1.4716947368421056,0.02399889532058069,14.75800000000001,14.758,14.758000000000022,0.02399889532058069,0,0,0,0.0,-1,-1,-1,-1,-1,1152
luna10,1,pmdalinux,0.18140228070175438,0.15694736842105264,0.20947368421052628,0.02018786497182532,4.382999999999999,4.382999999999995,4.383000000000004,0.02018786497182532,0,0,0,0.0,-1,-1,-1,-1,-1,31
luna10,1,pmdaperfevent,0.14477578947368422,0.10500000000000001,0.15747368421052632,0.02267085258182196,6.074000000000004,6.073999999999999,6.074000000000009,0.02267085258182196,0,0,0,0.0,-1,-1,-1,-1,-1,36
luna10,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27658.087689649125,27265.30905263158,27990.453421052633,266.30485631664095,-1,-1
luna10,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1219, -1
luna10,0.5,pmie,0.0,0.0,0.0,0.0,4.214999999999999,4.214999999999989,4.215000000000006,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
luna10,0.5,pmcd,0.11205820512820512,0.1015128205128205,0.12268205128205127,0.00966590027908049,4.652000000000001,4.651999999999992,4.652000000000014,0.00966590027908049,0,0,0,0.0,-1,-1,-1,-1,-1,-1
luna10,0.5,pmdaproc,2.8522028205128205,2.8417435897435905,2.8672820512820514,0.009609289196190028,14.758000000000001,14.75799999999996,14.758000000000026,0.009609289196190028,0,0,0,0.0,-1,-1,-1,-1,-1,1152
luna10,0.5,pmdalinux,0.31488641025641023,0.30566666666666664,0.3243846153846154,0.008226286302140626,4.383000000000002,4.382999999999994,4.3830000000000116,0.008226286302140626,0,0,0,0.0,-1,-1,-1,-1,-1,31
luna10,0.5,pmdaperfevent,0.2889494017094017,0.281051282051282,0.30533333333333335,0.009894145091582547,6.073999999999997,6.073999999999984,6.074000000000009,0.009894145091582547,0,0,0,0.0,-1,-1,-1,-1,-1,36
luna10,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52589.26619846152,52490.604769230755,52650.382756410225,64.6911972154828,-1,-1
luna10,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1219, -1
luna10,0.25,pmie,0.0,0.0,0.0,0.0,4.214999999999994,4.214999999999974,4.21500000000001,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
luna10,0.25,pmcd,0.21289237113919088,0.20306329113924051,0.22674920634920637,0.010101052520667135,4.652000000000014,4.651999999999992,4.652000000000029,0.010101052520667135,0,0,0,0.0,-1,-1,-1,-1,-1,-1
luna10,0.25,pmdaproc,5.686993609812217,5.671402542372884,5.713493670886074,0.01725787611390364,14.75799999999995,14.757999999999885,14.758000000000019,0.01725787611390364,0,0,0,0.0,-1,-1,-1,-1,-1,1152
luna10,0.25,pmdalinux,0.664055264268209,0.6381522842639593,0.7051392405063291,0.024679330876792586,4.383000000000012,4.382999999999997,4.383000000000025,0.024679330876792586,0,0,0,0.0,-1,-1,-1,-1,-1,31
luna10,0.25,pmdaperfevent,0.5066157806233222,0.5063164556962025,0.5072611464968153,0.0003763661553122179,6.074000000000011,6.073999999999984,6.074000000000033,0.0003763661553122179,0,0,0,0.0,-1,-1,-1,-1,-1,36
luna10,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103697.03074307865,103679.19738216561,103721.81273417718,16.090006730347596,-1,-1
luna10,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1219, -1
luna10,0.125,pmie,0.0,0.0,0.0,0.0,4.214999999999999,4.214999999999965,4.2150000000000345,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
luna10,0.125,pmcd,0.42629407172995787,0.40458227848101264,0.441789029535865,0.013629599258265498,4.652000000000027,4.652000000000006,4.6520000000000366,0.013629599258265498,0,0,0,0.0,-1,-1,-1,-1,-1,-1
luna10,0.125,pmdaproc,11.267370654008435,11.258845991561175,11.2763670886076,0.007974836389828172,14.757999999999898,14.75799999999985,14.758,0.007974836389828172,0,0,0,0.0,-1,-1,-1,-1,-1,1152
luna10,0.125,pmdalinux,1.4244235443037971,1.315617721518987,1.670632911392405,0.14630155170634956,4.382999999999991,4.382999999999938,4.383000000000022,0.14630155170634956,0,0,0,0.0,-1,-1,-1,-1,-1,31
luna10,0.125,pmdaperfevent,1.0603612025316456,0.9989784810126581,1.2103734177215189,0.08678802528747812,6.074000000000015,6.073999999999981,6.074000000000046,0.08678802528747812,0,0,0,0.0,-1,-1,-1,-1,-1,36
luna10,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,206304.4748340716,206108.9501139239,206470.54738607592,165.60175112690754,-1,-1
luna10,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1219, -1
luna10,0.0625,pmie,0.0,0.0,0.0,0.0,4.2150000000000425,4.214999999999988,4.21500000000009,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
