poseidon_run,triad,1,1,0.997378553273348,1
poseidon_run,triad,1,2,1.0003921052218432,1
poseidon_run,triad,1,4,0.9981894209767643,1
poseidon_run,triad,1,8,1.0009032069132016,1
poseidon_run,triad,1,16,1.0021273903023324,1
poseidon_run,sum,1,1,1.0004964106509913,1
poseidon_run,sum,1,2,1.000892797748049,1
poseidon_run,sum,1,4,1.0001928388215509,1
poseidon_run,sum,1,8,1.0023229217532283,1
poseidon_run,sum,1,16,1.0043076032523515,1
poseidon_run,stream,1,1,1.0041067224480642,1
poseidon_run,stream,1,2,1.0005826386421184,1
poseidon_run,stream,1,4,1.0014748909028828,1
poseidon_run,stream,1,8,1.0026599677117225,1
poseidon_run,stream,1,16,1.0040790494282974,1
poseidon_run,peakflops,1,1,1.0002475163664764,1
poseidon_run,peakflops,1,2,1.0004041119988634,1
poseidon_run,peakflops,1,4,1.000782085030952,1
poseidon_run,peakflops,1,8,1.0016672373773647,1
poseidon_run,peakflops,1,16,1.0041104864949961,1
poseidon_run,ddot,1,1,1.0031737153703153,1
poseidon_run,ddot,1,2,1.0043469117450403,1
poseidon_run,ddot,1,4,1.0057180144922953,1
poseidon_run,ddot,1,8,1.0042841180875883,1
poseidon_run,ddot,1,16,1.006934306366833,1
poseidon_run,daxpy,1,1,0.9990934468666794,1
poseidon_run,daxpy,1,2,1.0004907828840537,1
poseidon_run,daxpy,1,4,1.0012694698412274,1
poseidon_run,daxpy,1,8,1.0024404548227788,1
poseidon_run,daxpy,1,16,1.0017069067596232,1
poseidon_run,triad,2,1,1.0039939827955089,1
poseidon_run,triad,2,2,1.010026692881459,1
poseidon_run,triad,2,4,1.007556910055404,1
poseidon_run,triad,2,8,1.0114125054172671,1
poseidon_run,triad,2,16,1.0120117966565285,1
poseidon_run,sum,2,1,0.999633067893962,1
poseidon_run,sum,2,2,1.0004537612735602,1
poseidon_run,sum,2,4,0.9999742118744167,1
poseidon_run,sum,2,8,1.0009870816579625,1
poseidon_run,sum,2,16,1.002434920304404,1
poseidon_run,stream,2,1,1.0016506969474104,1
poseidon_run,stream,2,2,1.0015767453532494,1
poseidon_run,stream,2,4,1.0032559565516999,1
poseidon_run,stream,2,8,1.0040833334782229,1
poseidon_run,stream,2,16,1.005854578478811,1
poseidon_run,peakflops,2,1,1.0001812927009057,1
poseidon_run,peakflops,2,2,1.0001792684145903,1
