dolap,-1,-1,triad,54.831026,2.11526230039681,1
dolap,-1,-1,sum,54.000262,0.7428663150056011,1
dolap,-1,-1,stream,55.259266,0.8390562391937727,1
dolap,-1,-1,peakflops,54.188096,2.0471431421080446,1
dolap,-1,-1,ddot,54.306922,2.228803313376932,1
dolap,-1,-1,daxpy,54.457506,1.3340319127104883,1
dolap,1, -c cstress/dolap_1.conf,triad,54.236086,1.4420708182090074,1
dolap,1, -c cstress/dolap_1.conf,sum,54.866086,2.4090210497482176,1
dolap,1, -c cstress/dolap_1.conf,stream,54.190548,1.1233534568291497,1
dolap,-1,-1,triad,13.520966666666666,0.23496128964860066,1
dolap,-1,-1,sum,14.195456666666667,0.29675624851607263,1
dolap,-1,-1,triad,13.707086666666667,0.1530778208406867,1
dolap,-1,-1,sum,13.692476666666666,0.49654362873098407,1
dolap,-1,-1,stream,13.28033,0.3733586601379424,1
dolap,-1,-1,peakflops,13.558816666666667,0.5307819896467222,1
dolap,-1,-1,ddot,14.228096666666666,0.31718238134129295,1
dolap,-1,-1,daxpy,13.561706666666668,0.33381576840127436,1
