alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints,br_datapoints
luna10,1,pmie,0.0,0.0,0.0,0.0,4.214999999999999,4.214999999999992,4.2150000000000025,0.0,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,1,pmcd,0.03328754385964912,0.0,0.05264473684210526,0.021791576412793823,4.651999999999994,4.65199999999999,4.652,0.021791576412793823,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,1,pmdaproc,1.4606580701754386,1.4460789473684212,1.472031578947368,0.011301675721551567,24.094000000000026,24.093999999999998,24.094000000000037,0.011301675721551567,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,1,pmdalinux,0.1976129824561403,0.15657894736842104,0.22028421052631575,0.025043925817960323,4.382999999999999,4.382999999999995,4.383000000000004,0.025043925817960323,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,1,pmdaperfevent,0.18407631578947367,0.17098684210526316,0.21105263157894735,0.015862775027685013,6.074000000000004,6.073999999999999,6.074000000000009,0.015862775027685013,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27265.944589122802,27245.91155263157,27291.67394736842,18.5063222056487,-1
luna10,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1233
luna10,0.5,pmie,0.0,0.0,0.0,0.0,4.214999999999999,4.214999999999989,4.215000000000006,0.0,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.5,pmcd,0.10242880341880341,0.10230769230769231,0.1025576923076923,0.00010525130031909564,4.652000000000001,4.651999999999992,4.652000000000014,0.00010525130031909564,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.5,pmdaproc,2.86798094017094,2.8674038461538456,2.8684957264957265,0.0005178626412919682,24.094000000000037,24.094000000000023,24.094000000000044,0.0005178626412919682,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.5,pmdalinux,0.3572547008547009,0.3278461538461539,0.40910256410256407,0.03219816792425348,4.383000000000002,4.382999999999994,4.3830000000000116,0.03219816792425348,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.5,pmdaperfevent,0.2865258974358974,0.2734615384615385,0.3078717948717949,0.012907028929705015,6.073999999999997,6.073999999999984,6.074000000000009,0.012907028929705015,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52689.348052991445,52422.237307692296,52944.51280341881,230.0951491826374,-1
luna10,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1233
luna10,0.25,pmie,0.0,0.0,0.0,0.0,4.214999999999994,4.214999999999974,4.21500000000001,0.0,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.25,pmcd,0.2126201771961091,0.20505128205128204,0.22597959183673474,0.009144592981409034,4.652000000000014,4.651999999999992,4.652000000000029,0.009144592981409034,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.25,pmdaproc,5.697213151717412,5.678110638297874,5.735666666666669,0.022905571494991964,24.094000000000015,24.093999999999916,24.094000000000044,0.022905571494991964,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.25,pmdalinux,0.6371335947800159,0.6208367346938776,0.6647435897435897,0.016806014758545814,4.383000000000012,4.382999999999998,4.383000000000025,0.016806014758545814,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.25,pmdaperfevent,0.4961823173109455,0.462076923076923,0.5107617021276595,0.021395078405967223,6.074000000000011,6.073999999999984,6.074000000000033,0.021395078405967223,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103455.64357138074,103431.07312820513,103468.7140765307,14.991872066759239,-1
luna10,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1233
luna10,0.125,pmie,0.0,0.0,0.0,0.0,4.214999999999999,4.214999999999965,4.2150000000000345,0.0,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.125,pmcd,0.3883461490008433,0.3811650793650793,0.40239873417721517,0.008533915695701706,4.652000000000027,4.652000000000006,4.6520000000000366,0.008533915695701706,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.125,pmdaproc,11.290750812572785,11.276930379746833,11.304853875476509,0.01276532117719153,24.093999999999856,24.093999999999625,24.094000000000044,0.01276532117719153,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.125,pmdalinux,1.2093851895392511,1.162493670886076,1.229096569250318,0.026660559773485817,4.382999999999991,4.382999999999939,4.383000000000023,0.026660559773485817,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.125,pmdaperfevent,0.9602452286346885,0.9557357052096572,0.9637095238095237,0.0034239527286804012,6.074000000000015,6.073999999999983,6.074000000000046,0.0034239527286804012,0,0,0,0.0,-1,-1,-1,-1,-1
luna10,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,206123.6837850287,205928.10928571448,206866.64699618836,415.4108208070965,-1
luna10,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1233
