alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints,br_datapoints
dolap50,1,pmdaproc,5.562174912,5.510578947,5.645245614,0.05021297525,7.821016,7.8208,7.8213,0.05021297525,0,0,0,0,-1,-1,-1,-1,-1,6211
dolap50,1,pmdalinux,2.870276316,2.775263158,2.909855263,0.05482691697,25.66,25.66,25.66,0.05482691697,0,0,0,0,-1,-1,-1,-1,-1,257
dolap50,1,pmdaperfevent,1.388142456,1.312736842,1.461017544,0.06147611965,8.441,8.441,8.441,0.06147611965,0,0,0,0,-1,-1,-1,-1,-1,2112
dolap50,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,286.3978619,282.9693421,291.2631754,3.829395765,-1,-1
dolap50,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15937,-1
dolap50,0.5,pmie,0,0,0,0,5.414,5.414,5.414,0,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.5,pmcd,0.6188761404,0.6092807018,0.6277368421,0.008193317487,6.246,6.246,6.246,0.008193317487,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.5,pmdaproc,10.19602298,10.1629,10.2345,0.02778289724,7.821262564,7.820902564,7.821846154,0.02778289724,0,0,0,0,-1,-1,-1,-1,-1,6211
dolap50,0.5,pmdalinux,5.382754298,5.324885965,5.471263158,0.06990870749,25.66,25.66,25.66,0.06990870749,0,0,0,0,-1,-1,-1,-1,-1,257
dolap50,0.5,pmdaperfevent,2.566197018,2.557140351,2.574631579,0.0078818931,8.441,8.441,8.441,0.0078818931,0,0,0,0,-1,-1,-1,-1,-1,2112
dolap50,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,440.7401981,435.7482316,445.4546842,4.310648334,-1,-1
dolap50,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15937,-1
dolap50,0.25,pmie,0,0,0,0,5.414,5.414,5.414,0,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.25,pmcd,0.9781988745,0.9557142857,1.004915584,0.01793124087,6.246,6.246,6.246,0.01793124087,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.25,pmdaproc,19.42171234,19.39219481,19.47236364,0.03509915445,7.829330769,7.82225641,7.836730769,0.03509915445,0,0,0,0,-1,-1,-1,-1,-1,6211
dolap50,0.25,pmdalinux,10.36429818,10.32738312,10.40861688,0.03215886112,25.66,25.66,25.66,0.03215886112,0,0,0,0,-1,-1,-1,-1,-1,257
dolap50,0.25,pmdaperfevent,5.140576883,5.116441558,5.174727273,0.02598325804,8.441,8.441,8.441,0.02598325804,0,0,0,0,-1,-1,-1,-1,-1,2112
dolap50,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,722.2068498,717.5797792,728.0691169,4.017084405,-1,-1
dolap50,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15937,-1
dolap50,0.125,pmie,0,0,0,0,5.414,5.414,5.414,0,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.125,pmcd,1.005906304,0.920005618,1.08203125,0.06987754539,6.246,6.246,6.246,0.06987754539,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.125,pmdaproc,20.48538405,18.0418427,23.78088432,2.141204093,7.957,7.957,7.957,2.141204093,0,0,0,0,-1,-1,-1,-1,-1,6211
dolap50,0.125,pmdalinux,10.97381027,9.683769663,12.69911825,1.126550812,25.66,25.66,25.66,1.126550812,0,0,0,0,-1,-1,-1,-1,-1,257
dolap50,0.125,pmdaperfevent,5.451326187,4.781769663,6.278786632,0.5619924006,8.441,8.441,8.441,0.5619924006,0,0,0,0,-1,-1,-1,-1,-1,2112
dolap50,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,736.608935,661.360573,827.7745913,62.78368117,-1,-1
dolap50,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15937,-1
dolap50,0.0625,pmie,0,0,0,0,5.414,5.414,5.414,0,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.0625,pmcd,1.218932992,1.165696312,1.256320513,0.03722338434,6.246,6.246,6.246,0.03722338434,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.0625,pmdaproc,29.0462277,27.52442733,29.96025284,1.051033704,7.977555883,7.958359649,7.986823656,1.051033704,0,0,0,0,-1,-1,-1,-1,-1,6211
dolap50,0.0625,pmdalinux,15.45949421,14.65078959,15.98967898,0.566201358,25.66,25.66,25.66,0.566201358,0,0,0,0,-1,-1,-1,-1,-1,257
dolap50,0.0625,pmdaperfevent,7.827674961,7.403039046,8.069636752,0.291893209,8.441,8.441,8.441,0.291893209,0,0,0,0,-1,-1,-1,-1,-1,2112
dolap50,0.0625,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,989.3832857,951.6313004,1021.733231,29.74746299,-1,-1
dolap50,0.0625,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15937,-1
dolap50,0.03125,pmie,0,0,0,0,5.414,5.414,5.414,0,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.03125,pmcd,1.110342789,1.040526946,1.16422,0.04688916466,6.246,6.246,6.246,0.04688916466,0,0,0,0,-1,-1,-1,-1,-1,-1
dolap50,0.03125,pmdaproc,27.47786487,25.42102994,29.55536,1.541680832,8.02,8.02,8.02,1.541680832,0,0,0,0,-1,-1,-1,-1,-1,6211
dolap50,0.03125,pmdalinux,14.07689175,13.06442515,15.157035,0.7823413322,25.66,25.66,25.66,0.7823413322,0,0,0,0,-1,-1,-1,-1,-1,257
dolap50,0.03125,pmdaperfevent,8.093309466,7.312853293,8.895775,0.5874209044,8.441,8.441,8.441,0.5874209044,0,0,0,0,-1,-1,-1,-1,-1,2112
dolap50,0.03125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,922.4500615,870.0611114,966.7276948,36.80028428,-1,-1
dolap50,0.03125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15937,-1
