alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints,br_datapoints
poseidon10,0.03125,pmdalinux,0.8252271798338467,0.8104260563380282,0.851184300341297,0.016366259377917605,5.323999999999959,5.3239999999998435,5.32400000000004,0.016366259377917605,0.00519921874999996,0.005199218749999847,0.005199218750000039,8.091699424601103e-17,-1,-1,-1,-1,-1,26
poseidon10,0.03125,pmdaperfevent,0.044871452003856095,0.03606712962962963,0.0572901023890785,0.010297269811815652,7.5820000000000976,7.581999999999986,7.582000000000197,0.010297269811815652,0.007404296875000095,0.007404296874999986,0.007404296875000192,8.471420456613483e-17,-1,-1,-1,-1,-1,0
poseidon10,0.03125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1011.6348252802412,997.156823943663,1034.8187576791804,13.964884072360196,-1,-1
poseidon10,0.03125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2118, -1
poseidon20,1,pmie,0.0,0.0,0.0,0.0,2.3439999999999976,2.343999999999996,2.3440000000000003,0.0,0.0022890624999999977,0.002289062499999996,0.0022890625000000003,1.690799296545809e-18,-1,-1,-1,-1,-1,-1
poseidon20,1,pmcd,0.05574736842105263,0.042105263157894736,0.07894736842105263,0.013737063922387353,6.160000000000004,6.1599999999999975,6.160000000000011,0.013737063922387353,0.006015625000000004,0.0060156249999999975,0.0060156250000000105,5.465067288304206e-18,-1,-1,-1,-1,-1,-1
poseidon20,1,pmdaproc,1.1937887719298244,1.105263157894737,1.3057684210526312,0.09413832086792567,48.672000000000004,48.671999999999954,48.67200000000002,0.09413832086792567,0.047531250000000004,0.047531249999999955,0.04753125000000002,2.7318452618149036e-17,-1,-1,-1,-1,-1,2162
poseidon20,1,pmdalinux,0.08233684210526315,0.0658421052631579,0.10526315789473684,0.015101072222576385,5.324000000000005,5.323999999999999,5.324000000000008,0.015101072222576385,0.005199218750000005,0.005199218749999999,0.005199218750000008,3.607640981625578e-18,-1,-1,-1,-1,-1,31
poseidon20,1,pmdaperfevent,0.43823315789473677,0.4202894736842105,0.4598552631578946,0.017848823607037056,7.581999999999995,7.5819999999999945,7.581999999999996,0.017848823607037056,0.0074042968749999955,0.007404296874999995,0.007404296874999996,7.256868947200196e-19,-1,-1,-1,-1,-1,80
poseidon20,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74.15884105263159,73.52907368421052,75.44673684210527,0.7808263103119345,-1,-1
poseidon20,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2273, -1
poseidon20,0.5,pmie,0.0,0.0,0.0,0.0,2.3439999999999963,2.3439999999999954,2.3439999999999985,0.0,0.0022890624999999964,0.0022890624999999955,0.0022890624999999986,1.2791747872533385e-18,-1,-1,-1,-1,-1,-1
poseidon20,0.5,pmcd,0.10184641025641025,0.10094871794871796,0.10248205128205128,0.0005661896123968147,6.160000000000001,6.159999999999991,6.160000000000011,0.0005661896123968147,0.006015625000000001,0.0060156249999999915,0.0060156250000000105,7.400583273871866e-18,-1,-1,-1,-1,-1,-1
poseidon20,0.5,pmdaproc,2.678909316239317,2.6383692307692326,2.730717948717949,0.03649933193474029,48.671999999999926,48.67199999999981,48.67200000000002,0.03649933193474029,0.04753124999999993,0.04753124999999982,0.04753125000000002,8.688869536365455e-17,-1,-1,-1,-1,-1,2162
poseidon20,0.5,pmdalinux,0.14992615384615385,0.14187179487179488,0.15476923076923077,0.006536398467884777,5.323999999999996,5.323999999999985,5.324000000000008,0.006536398467884777,0.005199218749999996,0.005199218749999985,0.005199218750000008,9.755409916685839e-18,-1,-1,-1,-1,-1,31
poseidon20,0.5,pmdaperfevent,0.8863848717948716,0.8685589743589739,0.90425641025641,0.01442257179742256,7.582000000000006,7.5819999999999945,7.582000000000031,0.01442257179742256,0.007404296875000006,0.007404296874999995,0.00740429687500003,1.5571498666885434e-17,-1,-1,-1,-1,-1,80
poseidon20,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139.2892587179487,139.0849871794872,139.55746153846152,0.1886433510380326,-1,-1
poseidon20,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2273, -1
poseidon20,0.25,pmie,0.0,0.0,0.0,0.0,2.344000000000005,2.3439999999999954,2.3440000000000203,0.0,0.002289062500000005,0.0022890624999999955,0.00228906250000002,1.0696191573491547e-17,-1,-1,-1,-1,-1,-1
poseidon20,0.25,pmcd,0.19693247750925066,0.18480932203389833,0.20345222929936305,0.007928533397580158,6.160000000000012,6.159999999999991,6.160000000000034,0.007928533397580158,0.006015625000000011,0.0060156249999999915,0.006015625000000033,1.5266552195117162e-17,-1,-1,-1,-1,-1,-1
poseidon20,0.25,pmdaproc,6.200883882183533,6.165557251908392,6.238576271186438,0.03057125673590705,48.671999999999976,48.67199999999981,48.67200000000012,0.03057125673590705,0.047531249999999976,0.04753124999999982,0.047531250000000115,1.1302092884129178e-16,-1,-1,-1,-1,-1,2162
poseidon20,0.25,pmdalinux,0.2652703551287751,0.25324576271186444,0.29963291139240505,0.019885854691310503,5.324000000000008,5.323999999999987,5.3240000000000265,0.019885854691310503,0.005199218750000008,0.005199218749999988,0.005199218750000026,1.48290956972105e-17,-1,-1,-1,-1,-1,31
poseidon20,0.25,pmdaperfevent,1.7313375789327103,1.7011841269841272,1.7630700636942673,0.025986726845622997,7.582000000000014,7.581999999999995,7.582000000000043,0.025986726845622997,0.007404296875000014,0.0074042968749999955,0.007404296875000042,1.990779423664098e-17,-1,-1,-1,-1,-1,80
poseidon20,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276.63512895782986,276.05197457627105,277.7952405063292,0.6727655142434565,-1,-1
poseidon20,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2273, -1
poseidon20,0.125,pmie,0.0,0.0,0.0,0.0,2.34400000000002,2.3439999999999954,2.3440000000000354,0.0,0.0022890625000000194,0.0022890624999999955,0.0022890625000000346,1.5873549227802174e-17,-1,-1,-1,-1,-1,-1
poseidon20,0.125,pmcd,0.4187353927813163,0.40523885350318467,0.43214808917197445,0.011954081808521234,6.159999999999978,6.159999999999932,6.160000000000034,0.011954081808521234,0.0060156249999999785,0.006015624999999933,0.006015625000000033,3.850734467476648e-17,-1,-1,-1,-1,-1,-1
poseidon20,0.125,pmdaproc,13.892620360934172,13.74246178343948,14.03680891719745,0.10580327497239447,48.67199999999968,48.671999999999294,48.67200000000012,0.10580327497239447,0.047531249999999685,0.04753124999999931,0.047531250000000115,3.1359655257236683e-16,-1,-1,-1,-1,-1,2162
poseidon20,0.125,pmdalinux,0.4899309554140127,0.48433121019108283,0.4967643312101911,0.004587611301256678,5.324000000000023,5.323999999999987,5.3240000000000425,0.004587611301256678,0.005199218750000022,0.005199218749999988,0.0051992187500000415,2.1631939145054385e-17,-1,-1,-1,-1,-1,31
poseidon20,0.125,pmdaperfevent,3.347504288747347,3.308609341825904,3.3748343949044597,0.02423378453959732,7.582000000000023,7.581999999999978,7.5820000000000825,0.02423378453959732,0.007404296875000022,0.007404296874999978,0.0074042968750000805,3.709733632235467e-17,-1,-1,-1,-1,-1,80
poseidon20,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,552.5878834819532,548.2907834394907,554.2422420382165,2.4825433531617165,-1,-1
poseidon20,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2273, -1
poseidon20,0.0625,pmie,0.0,0.0,0.0,0.0,2.3440000000000327,2.3440000000000114,2.344000000000043,0.0,0.002289062500000032,0.002289062500000011,0.002289062500000042,1.2445205328332056e-17,-1,-1,-1,-1,-1,-1
poseidon20,0.0625,pmcd,0.8279880926005946,0.8133636363636363,0.8463133116883116,0.012046488466182744,6.159999999999941,6.159999999999895,6.160000000000032,0.012046488466182744,0.006015624999999942,0.006015624999999898,0.006015625000000031,5.400537158034764e-17,-1,-1,-1,-1,-1,-1
poseidon20,0.0625,pmdaproc,27.313643045837797,27.045862696443347,27.538555194805195,0.24562307172037165,48.671999999999535,48.67199999999907,48.67200000000011,0.24562307172037165,0.047531249999999546,0.047531249999999095,0.04753125000000011,4.191689263607782e-16,-1,-1,-1,-1,-1,2162
poseidon20,0.0625,pmdalinux,0.9219174773110764,0.8740844155844156,0.9474594155844154,0.02934023356610884,5.323999999999951,5.323999999999834,5.324000000000042,0.02934023356610884,0.005199218749999952,0.005199218749999838,0.005199218750000041,8.519064325527754e-17,-1,-1,-1,-1,-1,31
poseidon20,0.0625,pmdaperfevent,6.236994704570852,6.173188585607942,6.308972402597398,0.054650812178858275,7.582000000000107,7.582000000000012,7.582000000000203,0.054650812178858275,0.007404296875000105,0.007404296875000012,0.0074042968750001985,8.203013737717537e-17,-1,-1,-1,-1,-1,80
poseidon20,0.0625,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1113.2276273907416,1101.7355208195622,1120.7623279220772,9.62714436590731,-1,-1
poseidon20,0.0625,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2273, -1
poseidon20,0.03125,pmie,0.0,0.0,0.0,0.0,2.3440000000000314,2.3440000000000087,2.344000000000042,0.0,0.0022890625000000307,0.0022890625000000085,0.002289062500000041,1.3271626634561853e-17,-1,-1,-1,-1,-1,-1
poseidon20,0.03125,pmcd,0.7286326449988512,0.6858749999999999,0.7460649692712904,0.02507327239845499,6.159999999999944,6.159999999999898,6.1600000000000295,0.02507327239845499,0.0060156249999999455,0.0060156249999999,0.006015625000000029,5.211609965313186e-17,-1,-1,-1,-1,-1,-1
poseidon20,0.03125,pmdaproc,25.73666549515591,25.573001172332933,26.310965277777793,0.3215166717032728,48.67199999999947,48.6719999999991,48.67200000000008,0.3215166717032728,0.047531249999999484,0.04753124999999912,0.04753125000000008,3.700779555313141e-16,-1,-1,-1,-1,-1,2162
poseidon20,0.03125,pmdalinux,0.8645794810117512,0.8253871817383669,0.9408333333333333,0.045061305144369304,5.323999999999962,5.323999999999849,5.324000000000039,0.045061305144369304,0.0051992187499999626,0.005199218749999852,0.005199218750000038,7.866354127551993e-17,-1,-1,-1,-1,-1,31
poseidon20,0.03125,pmdaperfevent,5.9244665904241565,5.895563279857397,5.95851934349355,0.028786934407225764,7.582000000000096,7.581999999999981,7.5820000000001935,0.028786934407225764,0.0074042968750000935,0.007404296874999982,0.007404296875000189,8.433637883041136e-17,-1,-1,-1,-1,-1,80
poseidon20,0.03125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1040.7344264605115,1029.0779803921555,1047.8770625,7.556444348735738,-1,-1
poseidon20,0.03125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2273, -1
poseidon30,1,pmie,0.0,0.0,0.0,0.0,2.3439999999999976,2.343999999999996,2.3440000000000003,0.0,0.0022890624999999977,0.002289062499999996,0.0022890625000000003,1.690799296545809e-18,-1,-1,-1,-1,-1,-1
poseidon30,1,pmcd,0.04718789473684211,0.026105263157894736,0.05255789473684211,0.011786424593961533,6.160000000000004,6.1599999999999975,6.160000000000011,0.011786424593961533,0.006015625000000004,0.0060156249999999975,0.0060156250000000105,5.465067288304206e-18,-1,-1,-1,-1,-1,-1
poseidon30,1,pmdaproc,1.3023459649122806,1.1578947368421055,1.3869824561403505,0.09279907681181544,48.672000000000004,48.671999999999954,48.67200000000002,0.09279907681181544,0.047531250000000004,0.047531249999999955,0.04753125000000002,2.7318452618149036e-17,-1,-1,-1,-1,-1,2212
poseidon30,1,pmdalinux,0.14007368421052632,0.10552631578947368,0.15807894736842104,0.022141381832977005,5.324000000000005,5.323999999999999,5.324000000000008,0.022141381832977005,0.005199218750000005,0.005199218749999999,0.005199218750000008,3.607640981625578e-18,-1,-1,-1,-1,-1,36
poseidon30,1,pmdaperfevent,0.4612675438596491,0.4472894736842105,0.47373684210526323,0.011918662541342169,7.581999999999995,7.5819999999999945,7.581999999999996,0.011918662541342169,0.0074042968749999955,0.007404296874999995,0.007404296874999996,7.256868947200196e-19,-1,-1,-1,-1,-1,160
poseidon30,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75.72120842105262,75.18657894736842,75.9441052631579,0.30423010127787375,-1,-1
poseidon30,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2408, -1
poseidon30,0.5,pmie,0.0,0.0,0.0,0.0,2.3439999999999963,2.3439999999999954,2.3439999999999985,0.0,0.0022890624999999964,0.0022890624999999955,0.0022890624999999986,1.2791747872533385e-18,-1,-1,-1,-1,-1,-1
poseidon30,0.5,pmcd,0.10235076923076922,0.10158974358974358,0.10279487179487178,0.0004798449234480257,6.160000000000001,6.159999999999991,6.160000000000011,0.0004798449234480257,0.006015625000000001,0.0060156249999999915,0.0060156250000000105,7.400583273871866e-18,-1,-1,-1,-1,-1,-1
poseidon30,0.5,pmdaproc,2.608020085470086,2.520282051282051,2.6637692307692324,0.06166238693532113,48.671999999999926,48.67199999999981,48.67200000000002,0.06166238693532113,0.04753124999999993,0.04753124999999982,0.04753125000000002,8.688869536365455e-17,-1,-1,-1,-1,-1,2212
poseidon30,0.5,pmdalinux,0.23766589743589744,0.20474358974358978,0.25528205128205134,0.019331266544291473,5.323999999999996,5.323999999999985,5.324000000000008,0.019331266544291473,0.005199218749999996,0.005199218749999985,0.005199218750000008,9.755409916685839e-18,-1,-1,-1,-1,-1,36
poseidon30,0.5,pmdaperfevent,0.8942882051282048,0.8820820512820503,0.9195897435897437,0.01524392320266737,7.582000000000006,7.5819999999999945,7.582000000000031,0.01524392320266737,0.007404296875000006,0.007404296874999995,0.00740429687500003,1.5571498666885434e-17,-1,-1,-1,-1,-1,160
poseidon30,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146.57964820512825,146.28856410256412,146.87187179487182,0.2608352372050015,-1,-1
poseidon30,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2408, -1
poseidon30,0.25,pmie,0.0,0.0,0.0,0.0,2.3440000000000047,2.3439999999999954,2.3440000000000203,0.0,0.0022890625000000046,0.0022890624999999955,0.00228906250000002,1.0673308227859324e-17,-1,-1,-1,-1,-1,-1
poseidon30,0.25,pmcd,0.21930884615384613,0.20801282051282052,0.22941282051282044,0.009560687401528349,6.160000000000013,6.159999999999991,6.160000000000034,0.009560687401528349,0.006015625000000012,0.0060156249999999915,0.006015625000000033,1.519245427087598e-17,-1,-1,-1,-1,-1,-1
poseidon30,0.25,pmdaproc,6.26340418803419,6.198987179487182,6.342108974358979,0.05925723449087337,48.671999999999976,48.67199999999981,48.67200000000012,0.05925723449087337,0.047531249999999976,0.04753124999999982,0.047531250000000115,1.1095723126275009e-16,-1,-1,-1,-1,-1,2212
poseidon30,0.25,pmdalinux,0.4706027777777778,0.46316666666666667,0.48450000000000004,0.009438987575422159,5.324000000000007,5.323999999999987,5.3240000000000265,0.009438987575422159,0.005199218750000007,0.005199218749999988,0.005199218750000026,1.4826558857623516e-17,-1,-1,-1,-1,-1,36
poseidon30,0.25,pmdaperfevent,1.7318677777777771,1.7165717948717936,1.7446794871794873,0.012183448686973313,7.582000000000015,7.581999999999995,7.582000000000043,0.012183448686973313,0.007404296875000015,0.0074042968749999955,0.007404296875000042,1.9879431500715668e-17,-1,-1,-1,-1,-1,160
poseidon30,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,290.3684138461538,289.89108974358976,291.1782435897437,0.5134181513396102,-1,-1
poseidon30,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2408, -1
poseidon30,0.125,pmie,0.0,0.0,0.0,0.0,2.34400000000002,2.3439999999999954,2.3440000000000354,0.0,0.0022890625000000194,0.0022890624999999955,0.0022890625000000346,1.5873549227802174e-17,-1,-1,-1,-1,-1,-1
poseidon30,0.125,pmcd,0.4347459447983014,0.4182547770700637,0.4433407643312101,0.009581430516281015,6.159999999999978,6.159999999999932,6.160000000000034,0.009581430516281015,0.0060156249999999785,0.006015624999999933,0.006015625000000033,3.850734467476648e-17,-1,-1,-1,-1,-1,-1
poseidon30,0.125,pmdaproc,14.06786382165606,13.921382165605094,14.184640764331219,0.09930399281012271,48.67199999999968,48.671999999999294,48.67200000000012,0.09930399281012271,0.047531249999999685,0.04753124999999931,0.047531250000000115,3.1359655257236683e-16,-1,-1,-1,-1,-1,2212
poseidon30,0.125,pmdalinux,0.8721541825902334,0.8502101910828024,0.8966210191082801,0.021456233012755576,5.324000000000023,5.323999999999987,5.3240000000000425,0.021456233012755576,0.005199218750000022,0.005199218749999988,0.0051992187500000415,2.1631939145054385e-17,-1,-1,-1,-1,-1,36
poseidon30,0.125,pmdaperfevent,3.2397667940552015,3.2182515923566877,3.2605063694267513,0.018238390171705313,7.582000000000023,7.581999999999978,7.5820000000000825,0.018238390171705313,0.007404296875000022,0.007404296874999978,0.0074042968750000805,3.709733632235467e-17,-1,-1,-1,-1,-1,160
poseidon30,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,578.9416735668788,578.155713375796,579.1982229299363,0.4419917676997844,-1,-1
poseidon30,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2408, -1
