alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints
poseidon20,0.5,pmcd,0.10224641025641026,0.10200000000000001,0.10251282051282051,0.0002459206962074164,6.120999999999996,6.120999999999987,6.121000000000005,0.0002459206962074164,0.005977539062499996,0.005977539062499987,0.005977539062500005,7.982555841920215e-18,-1,-1,-1,-1,-1
poseidon20,0.5,pmdaproc,2.708265726495726,2.648301282051282,2.7719999999999994,0.05299773543921035,48.671999999999926,48.67199999999981,48.67200000000002,0.05299773543921035,0.04753124999999993,0.04753124999999982,0.04753125000000002,8.688869536365455e-17,-1,-1,-1,-1,-1
poseidon20,0.5,pmdalinux,0.11723957264957265,0.05038461538461539,0.14386666666666667,0.03797548167072158,5.323999999999996,5.323999999999985,5.324000000000008,0.03797548167072158,0.005199218749999996,0.005199218749999985,0.005199218750000008,9.755409916685839e-18,-1,-1,-1,-1,-1
poseidon20,0.5,pmdaperfevent,0.8525883760683761,0.8234615384615385,0.8705769230769231,0.019518135936436004,7.516,7.5159999999999885,7.516000000000014,0.019518135936436004,0.00733984375,0.007339843749999989,0.007339843750000014,8.98462843192016e-18,-1,-1,-1,-1,-1
poseidon20,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139.47484735042732,139.09143589743584,139.68990598290594,0.24675549617406833,-1
poseidon20,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1748
poseidon20,0.25,pmie,0.0,0.0,0.0,0.0,2.344000000000005,2.3439999999999954,2.3440000000000203,0.0,0.002289062500000005,0.0022890624999999955,0.00228906250000002,1.0696191573491547e-17,-1,-1,-1,-1,-1
poseidon20,0.25,pmcd,0.16539868857243192,0.15650955414012738,0.17426808510638295,0.007428042457964503,6.121000000000017,6.120999999999987,6.121000000000048,0.007428042457964503,0.005977539062500017,0.005977539062499987,0.005977539062500047,2.6175074620487114e-17,-1,-1,-1,-1,-1
poseidon20,0.25,pmdaproc,6.063055290752462,5.976911392405063,6.122560509554144,0.05940588594666803,48.671999999999976,48.67199999999981,48.67200000000012,0.05940588594666803,0.047531249999999976,0.04753124999999982,0.047531250000000115,1.117355845936748e-16,-1,-1,-1,-1,-1
poseidon20,0.25,pmdalinux,0.21194922093771593,0.2002802547770701,0.2234030612244898,0.01053550164521479,5.324000000000007,5.323999999999987,5.3240000000000265,0.01053550164521479,0.005199218750000007,0.005199218749999988,0.005199218750000026,1.4826558857623516e-17,-1,-1,-1,-1,-1
poseidon20,0.25,pmdaperfevent,1.7409532474546996,1.7022515923566885,1.7817133757961783,0.038561960625720454,7.51600000000002,7.515999999999997,7.516000000000044,0.038561960625720454,0.00733984375000002,0.007339843749999997,0.007339843750000043,2.047414685543782e-17,-1,-1,-1,-1,-1
poseidon20,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,277.1483032237477,276.5796938775511,278.02154430379755,0.5699469975078703,-1
poseidon20,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1748
poseidon20,0.125,pmie,0.0,0.0,0.0,0.0,2.34400000000002,2.3439999999999954,2.3440000000000354,0.0,0.0022890625000000194,0.0022890624999999955,0.0022890625000000346,1.5873549227802174e-17,-1,-1,-1,-1,-1
poseidon20,0.125,pmcd,0.37606613588110405,0.35149681528662424,0.3929363057324841,0.02087900119827873,6.121000000000044,6.120999999999987,6.1210000000000715,0.02087900119827873,0.005977539062500043,0.005977539062499987,0.00597753906250007,3.338723089674502e-17,-1,-1,-1,-1,-1
poseidon20,0.125,pmdaproc,14.02971895966029,13.99870276008491,14.075165605095538,0.03399544517905003,48.67199999999968,48.671999999999294,48.67200000000012,0.03399544517905003,0.047531249999999685,0.04753124999999931,0.047531250000000115,3.1359655257236683e-16,-1,-1,-1,-1,-1
poseidon20,0.125,pmdalinux,0.5009521443736731,0.4923541401273886,0.5098853503184713,0.008404356345084593,5.324000000000023,5.323999999999987,5.3240000000000425,0.008404356345084593,0.005199218750000022,0.005199218749999988,0.0051992187500000415,2.1631939145054385e-17,-1,-1,-1,-1,-1
poseidon20,0.125,pmdaperfevent,3.3908012101910843,3.352711783439492,3.4720828025477717,0.046960199919784375,7.515999999999999,7.515999999999918,7.51600000000005,0.046960199919784375,0.007339843749999999,0.00733984374999992,0.007339843750000049,5.010243587141033e-17,-1,-1,-1,-1,-1
poseidon20,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,552.8202901486198,550.7226369426752,555.0422649681526,1.5986557740883787,-1
poseidon20,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1748
poseidon20,0.0625,pmie,0.0,0.0,0.0,0.0,2.344000000000033,2.3440000000000123,2.344000000000043,0.0,0.0022890625000000324,0.002289062500000012,0.002289062500000042,1.217786382333699e-17,-1,-1,-1,-1,-1
poseidon20,0.0625,pmcd,0.8157028408247152,0.8033375877472878,0.8450990415335464,0.01703402281568369,6.121000000000041,6.120999999999948,6.12100000000008,0.01703402281568369,0.00597753906250004,0.005977539062499949,0.0059775390625000785,5.3379755585738915e-17,-1,-1,-1,-1,-1
poseidon20,0.0625,pmdaproc,27.590533044652833,27.486623003194893,27.76488498402557,0.10509833853975693,48.67199999999957,48.67199999999906,48.67200000000012,0.10509833853975693,0.04753124999999958,0.04753124999999908,0.047531250000000115,4.690045562394113e-16,-1,-1,-1,-1,-1
poseidon20,0.0625,pmdalinux,0.9337956841290302,0.9135322271857049,0.9654616613418533,0.020270947756303215,5.32399999999995,5.323999999999846,5.3240000000000425,0.020270947756303215,0.005199218749999951,0.00519921874999985,0.0051992187500000415,8.317270958070263e-17,-1,-1,-1,-1,-1
poseidon20,0.0625,pmdaperfevent,6.392236941173976,6.304488817891377,6.445038338658146,0.05338158968340625,7.515999999999896,7.515999999999771,7.5160000000000355,0.05338158968340625,0.0073398437499998985,0.007339843749999776,0.007339843750000035,1.1285372866522898e-16,-1,-1,-1,-1,-1
poseidon20,0.0625,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1129.7703811903305,1125.7990271565482,1131.429804469272,2.363392298097154,-1
poseidon20,0.0625,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1748
poseidon20,0.03125,pmie,0.007139502902185667,0.0,0.015222455403987407,0.006878264860690083,2.344000000000033,2.3440000000000127,2.3440000000000434,0.006878264860690083,0.0022890625000000324,0.0022890625000000124,0.0022890625000000424,1.2083286073206026e-17,-1,-1,-1,-1,-1
poseidon20,0.03125,pmcd,0.850147850910055,0.8349219745222929,0.8645939139559287,0.0122175113016504,6.121000000000038,6.120999999999931,6.12100000000008,0.0122175113016504,0.005977539062500037,0.005977539062499933,0.0059775390625000785,6.058073141382889e-17,-1,-1,-1,-1,-1
poseidon20,0.03125,pmdaproc,27.89455789411363,27.675357594936706,28.167391630231116,0.1760948805224419,48.67199999999959,48.67199999999905,48.672000000000146,0.1760948805224419,0.0475312499999996,0.047531249999999074,0.04753125000000014,5.025886407949426e-16,-1,-1,-1,-1,-1
poseidon20,0.03125,pmdalinux,0.9472263673593484,0.9015569620253164,0.9720381011867585,0.02715581757042014,5.323999999999951,5.32399999999986,5.3240000000000425,0.02715581757042014,0.005199218749999952,0.005199218749999864,0.0051992187500000415,7.965479222129454e-17,-1,-1,-1,-1,-1
poseidon20,0.03125,pmdaperfevent,6.5240404797192255,6.5019092356687915,6.5599562773266795,0.02787505740990102,7.515999999999894,7.515999999999768,7.516000000000036,0.02787505740990102,0.007339843749999897,0.007339843749999774,0.007339843750000036,1.1414032282291048e-16,-1,-1,-1,-1,-1
poseidon20,0.03125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1160.5722543407933,1148.8411337579605,1171.5970549656465,8.260500694678873,-1
poseidon20,0.03125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1748
poseidon30,1,pmie,0.0,0.0,0.0,0.0,2.3439999999999976,2.343999999999996,2.3440000000000003,0.0,0.0022890624999999977,0.002289062499999996,0.0022890625000000003,1.690799296545809e-18,-1,-1,-1,-1,-1
poseidon30,1,pmcd,0.028772280701754385,0.017561403508771927,0.052684210526315785,0.01387362999039889,6.120999999999997,6.120999999999992,6.121000000000004,0.01387362999039889,0.005977539062499997,0.005977539062499992,0.005977539062500004,4.750735894131342e-18,-1,-1,-1,-1,-1
poseidon30,1,pmdaproc,1.3084945614035088,1.2128947368421052,1.3528596491228073,0.05497044532602357,48.672000000000004,48.671999999999954,48.67200000000002,0.05497044532602357,0.047531250000000004,0.047531249999999955,0.04753125000000002,2.7318452618149036e-17,-1,-1,-1,-1,-1
poseidon30,1,pmdalinux,0.1387443859649123,0.12271929824561403,0.1576842105263158,0.01329972578903054,5.324000000000005,5.323999999999999,5.324000000000008,0.01329972578903054,0.005199218750000005,0.005199218749999999,0.005199218750000008,3.607640981625578e-18,-1,-1,-1,-1,-1
poseidon30,1,pmdaperfevent,0.4679666666666667,0.4597631578947368,0.4729122807017545,0.0064138956854596935,7.516,7.515999999999994,7.516000000000006,0.0064138956854596935,0.00733984375,0.007339843749999994,0.007339843750000006,4.319426621237053e-18,-1,-1,-1,-1,-1
poseidon30,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75.4627550877193,75.10473684210527,75.67565263157893,0.23022073369116308,-1
poseidon30,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1891
poseidon30,0.5,pmie,0.0,0.0,0.0,0.0,2.3439999999999963,2.3439999999999954,2.3439999999999985,0.0,0.0022890624999999964,0.0022890624999999955,0.0022890624999999986,1.2791747872533385e-18,-1,-1,-1,-1,-1
poseidon30,0.5,pmcd,0.07202923076923078,0.05012820512820513,0.08497435897435898,0.013131561269729914,6.120999999999996,6.120999999999987,6.121000000000005,0.013131561269729914,0.005977539062499996,0.005977539062499987,0.005977539062500005,7.982555841920215e-18,-1,-1,-1,-1,-1
poseidon30,0.5,pmdaproc,2.6785520512820518,2.624179487179487,2.728615384615385,0.03722595685239819,48.671999999999926,48.67199999999981,48.67200000000002,0.03722595685239819,0.04753124999999993,0.04753124999999982,0.04753125000000002,8.688869536365455e-17,-1,-1,-1,-1,-1
poseidon30,0.5,pmdalinux,0.24196666666666666,0.20266666666666666,0.25558974358974357,0.022600338037769105,5.323999999999996,5.323999999999985,5.324000000000008,0.022600338037769105,0.005199218749999996,0.005199218749999985,0.005199218750000008,9.755409916685839e-18,-1,-1,-1,-1,-1
poseidon30,0.5,pmdaperfevent,0.8815920512820513,0.8692564102564102,0.892876923076923,0.011227249345961714,7.516,7.5159999999999885,7.516000000000014,0.011227249345961714,0.00733984375,0.007339843749999989,0.007339843750000014,8.98462843192016e-18,-1,-1,-1,-1,-1
poseidon30,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,147.62608427350432,147.41521794871798,147.8254358974359,0.17352731738216623,-1
poseidon30,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1891
poseidon30,0.25,pmie,0.0,0.0,0.0,0.0,2.3440000000000047,2.3439999999999954,2.3440000000000203,0.0,0.0022890625000000046,0.0022890624999999955,0.00228906250000002,1.0673308227859324e-17,-1,-1,-1,-1,-1
poseidon30,0.25,pmcd,0.13866358974358972,0.1055,0.16554871794871792,0.023575099928115763,6.121000000000017,6.120999999999987,6.121000000000048,0.023575099928115763,0.005977539062500017,0.005977539062499987,0.005977539062500047,2.6175074620487114e-17,-1,-1,-1,-1,-1
poseidon30,0.25,pmdaproc,6.16254329059829,6.09421794871795,6.230907692307688,0.04859752553832923,48.671999999999976,48.67199999999981,48.67200000000012,0.04859752553832923,0.047531249999999976,0.04753124999999982,0.047531250000000115,1.1095723126275009e-16,-1,-1,-1,-1,-1
poseidon30,0.25,pmdalinux,0.4341730341880341,0.3632948717948718,0.46225320512820506,0.041146601593734185,5.324000000000007,5.323999999999987,5.3240000000000265,0.041146601593734185,0.005199218750000007,0.005199218749999988,0.005199218750000026,1.4826558857623516e-17,-1,-1,-1,-1,-1
poseidon30,0.25,pmdaperfevent,1.516609316239316,1.3241923076923077,1.5936769230769225,0.10967968284902793,7.51600000000002,7.515999999999997,7.516000000000044,0.10967968284902793,0.00733984375000002,0.007339843749999997,0.007339843750000043,2.0272899172705862e-17,-1,-1,-1,-1,-1
poseidon30,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,292.6185859829059,291.80695128205133,294.1487179487178,0.9159398949886497,-1
poseidon30,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1891
poseidon30,0.125,pmie,0.0,0.0,0.0,0.0,2.34400000000002,2.3439999999999954,2.3440000000000354,0.0,0.0022890625000000194,0.0022890624999999955,0.0022890625000000346,1.5873549227802174e-17,-1,-1,-1,-1,-1
poseidon30,0.125,pmcd,0.43066673036093417,0.39738216560509554,0.4432823779193206,0.0189188464321541,6.121000000000044,6.120999999999987,6.1210000000000715,0.0189188464321541,0.005977539062500043,0.005977539062499987,0.00597753906250007,3.338723089674502e-17,-1,-1,-1,-1,-1
poseidon30,0.125,pmdaproc,14.258156157112529,14.151054140127387,14.377611464968155,0.08237870811683333,48.67199999999968,48.671999999999294,48.67200000000012,0.08237870811683333,0.047531249999999685,0.04753124999999931,0.047531250000000115,3.1359655257236683e-16,-1,-1,-1,-1,-1
poseidon30,0.125,pmdalinux,0.9101948407643314,0.8994713375796181,0.9147977707006376,0.006137092002850465,5.324000000000023,5.323999999999987,5.3240000000000425,0.006137092002850465,0.005199218750000022,0.005199218749999988,0.0051992187500000415,2.1631939145054385e-17,-1,-1,-1,-1,-1
poseidon30,0.125,pmdaperfevent,3.2974753078556263,3.268797452229299,3.327130573248407,0.023278740911642757,7.515999999999999,7.515999999999918,7.51600000000005,0.023278740911642757,0.007339843749999999,0.00733984374999992,0.007339843750000049,5.010243587141033e-17,-1,-1,-1,-1,-1
poseidon30,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,579.097727940552,578.3729171974522,579.5379719745225,0.44832073682578716,-1
poseidon30,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1891
poseidon30,0.0625,pmie,0.0,0.0,0.0,0.0,2.3440000000000327,2.3440000000000114,2.344000000000043,0.0,0.002289062500000032,0.002289062500000011,0.002289062500000042,1.2445205328332056e-17,-1,-1,-1,-1,-1
poseidon30,0.0625,pmcd,0.7804477669391061,0.7373169934640522,0.8071737012987013,0.02599670523137611,6.121000000000046,6.120999999999975,6.1210000000000795,0.02599670523137611,0.005977539062500045,0.005977539062499975,0.005977539062500078,4.235266173012e-17,-1,-1,-1,-1,-1
poseidon30,0.0625,pmdaproc,27.189206601497947,26.751447712418294,27.54975649350648,0.3334792715265325,48.671999999999535,48.67199999999907,48.672000000000104,0.3334792715265325,0.047531249999999546,0.047531249999999095,0.0475312500000001,4.1550592660000986e-16,-1,-1,-1,-1,-1
